naturalis_id,species_id
ZMA.INS.972562,12006
ZMA.INS.974800,12006
ZMA.INS.974820,12006
ZMA.INS.976881,12006
RMNH.INS.894747,13372
ZMA.INS.610101,13372
ZMA.INS.610108,13372
ZMA.INS.610139,13372
ZMA.INS.610330,13372
ZMA.INS.610341,13372
ZMA.INS.610343,13372
ZMA.INS.610388,13372
ZMA.INS.610392,13372
ZMA.INS.610400,13372
RMNH.INS.895766,15702
RMNH.INS.895790,15702
RMNH.INS.895821,15702
RMNH.INS.895811,15701
RMNH.INS.895829,15701
RMNH.INS.895846,15701
RMNH.INS.895872,15701
ZMA.INS.975672,15701
ZMA.INS.975679,15701
ZMA.INS.975751,15701
RMNH.INS.895863,28415
ZMA.INS.975444,28415
ZMA.INS.975483,28415
ZMA.INS.975530,28415
ZMA.INS.975537,28415
RMNH.INS.895911,27723
RMNH.INS.895929,27723
RMNH.INS.895923,27726
RMNH.INS.895972,27724
RMNH.INS.896007,27724
RMNH.INS.896031,27724
RMNH.INS.896934,5029
RMNH.INS.897053,2370
RMNH.INS.897090,2370
RMNH.INS.897093,2370
RMNH.INS.897099,2370
RMNH.INS.897117,2370
ZMA.INS.1269726,2370
ZMA.INS.1269735,2370
ZMA.INS.1269748,2370
ZMA.INS.1269771,2370
ZMA.INS.1269782,2370
RMNH.INS.897147,11920
RMNH.INS.897153,11920
RMNH.INS.897222,11920
RMNH.INS.897243,11920
RMNH.INS.897252,11920
RMNH.INS.897257,11920
RMNH.INS.897295,11920
RMNH.INS.897322,11920
RMNH.INS.897324,11920
RMNH.INS.898751,14221
RMNH.INS.903824,14221
RMNH.INS.930360,14221
RMNH.INS.930364,14221
RMNH.INS.930370,14221
RMNH.INS.930552,14221
RMNH.INS.930556,14221
RMNH.INS.930676,14221
RMNH.INS.966904,14221
RMNH.INS.900163,5749
RMNH.INS.900175,5749
RMNH.INS.900184,5749
RMNH.INS.900219,5749
RMNH.INS.907728,5749
RMNH.INS.907730,5749
RMNH.INS.907733,5749
RMNH.INS.907793,5749
RMNH.INS.907814,5749
RMNH.INS.965897,5749
RMNH.INS.902463,13248
RMNH.INS.902473,13248
RMNH.INS.902494,13248
RMNH.INS.902495,13248
RMNH.INS.902502,13248
ZMA.INS.1009068,13248
ZMA.INS.1009075,13248
ZMA.INS.1009082,13248
ZMA.INS.1009092,13248
ZMA.INS.1009100,13248
RMNH.INS.902508,29808
RMNH.INS.902722,13890
RMNH.INS.902748,13890
RMNH.INS.902813,13890
RMNH.INS.902814,13890
RMNH.INS.902825,13890
RMNH.INS.902828,13890
RMNH.INS.902840,13890
RMNH.INS.902850,13890
RMNH.INS.902856,13890
RMNH.INS.902869,13890
RMNH.INS.903469,9135
RMNH.INS.903905,9135
RMNH.INS.903920,9135
RMNH.INS.903949,9135
RMNH.INS.904000,9135
ZMA.INS.943274,9135
ZMA.INS.943278,9135
ZMA.INS.943284,9135
ZMA.INS.943322,9135
ZMA.INS.943931,9135
RMNH.INS.903820,14198
RMNH.INS.930412,14198
RMNH.INS.930425,14198
RMNH.INS.930440,14198
RMNH.INS.930458,14198
RMNH.INS.930485,14198
RMNH.INS.930487,14198
RMNH.INS.930518,14198
RMNH.INS.930533,14198
RMNH.INS.930535,14198
RMNH.INS.904768,11919
RMNH.INS.905583,21538
RMNH.INS.905585,21538
ZMA.INS.1035436,21538
ZMA.INS.1035443,21538
ZMA.INS.1035448,21538
ZMA.INS.1035453,21538
ZMA.INS.1050632,21538
ZMA.INS.1050647,21538
ZMA.INS.1050656,21538
ZMA.INS.1050669,21538
RMNH.INS.905658,16721
ZMA.INS.1038511,16721
ZMA.INS.1038522,16721
ZMA.INS.1038529,16721
ZMA.INS.1038532,16721
ZMA.INS.1038563,16721
ZMA.INS.1038569,16721
ZMA.INS.1038577,16721
ZMA.INS.1038601,16721
ZMA.INS.1038606,16721
RMNH.INS.908200,18964
RMNH.INS.908207,18964
RMNH.INS.908213,18964
RMNH.INS.908254,18964
RMNH.INS.908260,18964
RMNH.INS.908263,18964
RMNH.INS.908287,18964
RMNH.INS.908305,18964
RMNH.INS.952609,18964
RMNH.INS.952631,18964
RMNH.INS.908570,1723
RMNH.INS.908577,1723
RMNH.INS.908588,1723
RMNH.INS.908592,1723
RMNH.INS.908593,1723
RMNH.INS.908623,1723
RMNH.INS.908629,1723
RMNH.INS.909665,1723
RMNH.INS.909674,1723
RMNH.INS.909680,1723
RMNH.INS.908644,24519
RMNH.INS.908648,24519
RMNH.INS.908712,24519
RMNH.INS.908730,24519
RMNH.INS.908741,24519
RMNH.INS.908772,24519
RMNH.INS.952634,24519
RMNH.INS.952643,24519
RMNH.INS.952664,24519
RMNH.INS.952713,24519
RMNH.INS.909832,7020
RMNH.INS.909839,7020
RMNH.INS.909849,7020
RMNH.INS.909850,7020
RMNH.INS.909853,7020
RMNH.INS.909865,7020
RMNH.INS.909872,7020
RMNH.INS.909908,7020
RMNH.INS.909928,7020
RMNH.INS.909934,7020
RMNH.INS.912343,19980
RMNH.INS.912365,19980
RMNH.INS.912371,19980
RMNH.INS.912377,19980
RMNH.INS.912380,19980
RMNH.INS.912382,19980
RMNH.INS.912402,19980
RMNH.INS.912423,19980
RMNH.INS.912424,19980
RMNH.INS.912428,19980
RMNH.INS.913180,29605
RMNH.INS.913184,29605
RMNH.INS.913190,29605
RMNH.INS.913197,29605
RMNH.INS.913202,29605
RMNH.INS.913257,29605
RMNH.INS.913260,29605
RMNH.INS.913287,29605
RMNH.INS.913299,29605
RMNH.INS.913300,29605
RMNH.INS.914051,13313
RMNH.INS.953100,13313
RMNH.INS.953114,13313
ZMA.INS.1020722,13313
ZMA.INS.1020731,13313
ZMA.INS.1021326,13313
RMNH.INS.914428,13609
RMNH.INS.914438,13609
RMNH.INS.914441,13609
RMNH.INS.953861,13609
ZMA.INS.1023868,13609
ZMA.INS.1023878,13609
ZMA.INS.1023909,13609
ZMA.INS.1024410,13609
ZMA.INS.1024412,13609
RMNH.INS.917293,6362
ZMA.INS.1005115,6362
RMNH.INS.917330,6364
ZMA.INS.1005129,6364
ZMA.INS.1005132,6364
ZMA.INS.1005155,6364
ZMA.INS.1005166,6364
ZMA.INS.1005208,6364
ZMA.INS.1005240,6364
ZMA.INS.1005245,6364
RMNH.INS.919453,6201
RMNH.INS.919467,6201
RMNH.INS.919495,6201
RMNH.INS.919497,6201
RMNH.INS.919503,6201
RMNH.INS.919531,6201
RMNH.INS.919583,6201
RMNH.INS.919584,6201
RMNH.INS.919592,6201
RMNH.INS.919604,6201
RMNH.INS.919893,7014
RMNH.INS.919897,7014
RMNH.INS.919915,7014
RMNH.INS.919920,7014
RMNH.INS.919939,7014
RMNH.INS.919959,7014
RMNH.INS.919968,7014
RMNH.INS.919975,7014
RMNH.INS.919977,7014
RMNH.INS.919980,7014
RMNH.INS.920098,2196
RMNH.INS.920106,2196
RMNH.INS.920122,2196
RMNH.INS.920158,2196
ZMA.INS.1010587,2196
ZMA.INS.1010604,2196
ZMA.INS.1010605,2196
ZMA.INS.1010606,2196
ZMA.INS.1010608,2196
ZMA.INS.1010617,2196
RMNH.INS.920137,15272
ZMA.INS.1005296,15272
ZMA.INS.1005323,15272
ZMA.INS.1005332,15272
ZMA.INS.1005335,15272
ZMA.INS.1005357,15272
ZMA.INS.1005363,15272
ZMA.INS.1005382,15272
ZMA.INS.1005418,15272
ZMA.INS.1005422,15272
RMNH.INS.921062,10105
RMNH.INS.921072,10105
RMNH.INS.921097,10105
RMNH.INS.921102,10105
RMNH.INS.921110,10105
RMNH.INS.921120,10105
RMNH.INS.921125,10105
RMNH.INS.921148,10105
RMNH.INS.921154,10105
RMNH.INS.921172,10105
RMNH.INS.921328,11787
RMNH.INS.921331,11787
RMNH.INS.921349,11787
RMNH.INS.921408,11787
ZMA.INS.1015709,11787
ZMA.INS.1019146,11787
ZMA.INS.1019156,11787
ZMA.INS.1019165,11787
ZMA.INS.1019201,11787
ZMA.INS.1019206,11787
RMNH.INS.921351,28709
RMNH.INS.921361,28709
RMNH.INS.921395,28709
RMNH.INS.921414,28709
RMNH.INS.921418,28709
RMNH.INS.921422,28709
RMNH.INS.921430,28709
RMNH.INS.921463,28709
RMNH.INS.921472,28709
RMNH.INS.921477,28709
RMNH.INS.921369,16653
RMNH.INS.921397,16653
ZMA.INS.1019340,16653
ZMA.INS.1019344,16653
ZMA.INS.1019350,16653
ZMA.INS.1019356,16653
ZMA.INS.1019358,16653
RMNH.INS.923823,19282
RMNH.INS.923842,19282
RMNH.INS.923859,19282
RMNH.INS.923882,19282
RMNH.INS.923914,19282
RMNH.INS.923924,19282
RMNH.INS.923930,19282
RMNH.INS.923956,19282
RMNH.INS.923966,19282
RMNH.INS.923969,19282
RMNH.INS.924880,19306
ZMA.INS.1029303,19306
RMNH.INS.924906,19307
ZMA.INS.1029713,19307
ZMA.INS.1029725,19307
ZMA.INS.1029740,19307
ZMA.INS.1029741,19307
ZMA.INS.1029761,19307
ZMA.INS.1029766,19307
ZMA.INS.1029774,19307
RMNH.INS.924976,21015
RMNH.INS.924982,21015
RMNH.INS.924985,21015
RMNH.INS.924987,21015
RMNH.INS.925010,21015
ZMA.INS.1030894,21015
ZMA.INS.1030934,21015
ZMA.INS.1030948,21015
ZMA.INS.1030951,21015
ZMA.INS.1030971,21015
RMNH.INS.925014,22195
RMNH.INS.925031,22195
RMNH.INS.925035,22195
RMNH.INS.925061,22195
RMNH.INS.925083,22195
RMNH.INS.925089,22195
RMNH.INS.925149,22195
RMNH.INS.925156,22195
RMNH.INS.925182,22195
RMNH.INS.925186,22195
RMNH.INS.925350,25005
RMNH.INS.925361,25005
RMNH.INS.925376,25005
ZMA.INS.1031310,25005
ZMA.INS.1035470,25005
ZMA.INS.1035508,25005
ZMA.INS.1035510,25005
ZMA.INS.1035524,25005
ZMA.INS.1035556,25005
ZMA.INS.1035575,25005
RMNH.INS.925419,26502
ZMA.INS.1035551,26502
ZMA.INS.1035592,26502
ZMA.INS.1035617,26502
ZMA.INS.1035620,26502
ZMA.INS.1035644,26502
ZMA.INS.1035650,26502
ZMA.INS.1035659,26502
ZMA.INS.1035673,26502
ZMA.INS.1035701,26502
RMNH.INS.926458,19074
RMNH.INS.927057,19074
RMNH.INS.926594,14197
RMNH.INS.926606,14197
RMNH.INS.926650,14197
RMNH.INS.926658,14197
RMNH.INS.926666,14197
RMNH.INS.926671,14197
RMNH.INS.926684,14197
RMNH.INS.926687,14197
RMNH.INS.966375,14197
RMNH.INS.966439,14197
RMNH.INS.927154,520
RMNH.INS.927165,520
RMNH.INS.927175,520
RMNH.INS.927199,520
RMNH.INS.927201,520
RMNH.INS.927203,520
RMNH.INS.928088,520
RMNH.INS.928103,520
RMNH.INS.928114,520
RMNH.INS.928116,520
RMNH.INS.930377,16025
RMNH.INS.930402,16025
RMNH.INS.930411,16025
RMNH.INS.930837,16025
RMNH.INS.930844,16025
ZMA.INS.1232298,16025
ZMA.INS.1232362,16025
ZMA.INS.1232371,16025
ZMA.INS.1232385,16025
ZMA.INS.1232387,16025
RMNH.INS.931386,8579
RMNH.INS.933129,14238
RMNH.INS.933141,14238
RMNH.INS.933644,14238
RMNH.INS.933645,14238
RMNH.INS.933655,14238
RMNH.INS.933659,14238
RMNH.INS.933677,14238
RMNH.INS.933682,14238
RMNH.INS.933687,14238
RMNH.INS.933700,14238
RMNH.INS.933179,707
RMNH.INS.933188,707
RMNH.INS.933198,707
RMNH.INS.933217,707
ZMA.INS.1267088,707
ZMA.INS.1267098,707
RMNH.INS.940508,2541
RMNH.INS.940511,2541
RMNH.INS.940679,2541
ZMA.INS.1194296,2541
ZMA.INS.832641,2541
ZMA.INS.832664,2541
ZMA.INS.832691,2541
ZMA.INS.832726,2541
RMNH.INS.944872,22134
RMNH.INS.944873,22134
RMNH.INS.944875,22134
RMNH.INS.944876,22134
RMNH.INS.944877,22134
RMNH.INS.944879,22134
RMNH.INS.944880,22134
RMNH.INS.944881,22134
RMNH.INS.944884,22134
ZMA.INS.910069,22134
RMNH.INS.944908,7891
RMNH.INS.944915,3816
RMNH.INS.945279,8270
RMNH.INS.945281,8270
RMNH.INS.945283,8270
RMNH.INS.945531,26127
RMNH.INS.945539,26127
RMNH.INS.945551,26128
RMNH.INS.945557,26126
RMNH.INS.945562,26126
RMNH.INS.945576,26126
ZMA.INS.923701,26126
RMNH.INS.945845,21460
RMNH.INS.945846,21460
ZMA.INS.927064,21460
ZMA.INS.927075,21460
ZMA.INS.927076,21460
ZMA.INS.927078,21460
ZMA.INS.927084,21460
ZMA.INS.927085,21460
ZMA.INS.927094,21460
RMNH.INS.945847,24968
RMNH.INS.945852,24968
RMNH.INS.945855,24968
RMNH.INS.945861,24968
RMNH.INS.945863,24970
RMNH.INS.945864,24970
RMNH.INS.945931,20040
RMNH.INS.945932,20040
RMNH.INS.945933,20040
RMNH.INS.945934,20040
RMNH.INS.945935,20040
RMNH.INS.945942,2380
RMNH.INS.945943,2380
RMNH.INS.945948,2380
RMNH.INS.945945,29234
RMNH.INS.945946,2374
RMNH.INS.945951,2374
RMNH.INS.945952,2374
RMNH.INS.945949,9046
RMNH.INS.945950,10803
RMNH.INS.946123,14566
RMNH.INS.946126,14566
RMNH.INS.946150,14566
RMNH.INS.946167,14566
RMNH.INS.946202,14566
RMNH.INS.946248,14566
RMNH.INS.946255,14566
RMNH.INS.946264,14566
ZMA.INS.917817,14566
ZMA.INS.917824,14566
RMNH.INS.946343,14781
RMNH.INS.952564,18904
RMNH.INS.952588,18904
RMNH.INS.952614,18904
ZMA.INS.1029793,18904
ZMA.INS.1029819,18904
ZMA.INS.1029835,18904
ZMA.INS.1029848,18904
ZMA.INS.1029850,18904
ZMA.INS.1030370,18904
ZMA.INS.1030382,18904
RMNH.INS.952573,23999
RMNH.INS.952578,23999
RMNH.INS.952580,23999
RMNH.INS.952589,23999
RMNH.INS.967144,23999
RMNH.INS.967163,23999
RMNH.INS.967194,23999
RMNH.INS.967202,23999
RMNH.INS.967203,23999
RMNH.INS.967204,23999
RMNH.INS.954042,5030
RMNH.INS.954153,27100
RMNH.INS.954154,27100
RMNH.INS.954188,27100
RMNH.INS.954478,27100
RMNH.INS.954156,25354
RMNH.INS.954163,25354
RMNH.INS.954164,25354
RMNH.INS.954174,25354
RMNH.INS.954177,25354
RMNH.INS.954181,25354
RMNH.INS.954159,25353
RMNH.INS.954167,25353
RMNH.INS.954178,25353
RMNH.INS.954189,25353
RMNH.INS.954467,26519
RMNH.INS.954470,26519
RMNH.INS.954490,7021
RMNH.INS.958177,3980
RMNH.INS.958181,3980
RMNH.INS.958194,3980
RMNH.INS.958205,3980
RMNH.INS.958221,3980
RMNH.INS.958222,3980
RMNH.INS.958224,3980
RMNH.INS.958244,3980
RMNH.INS.958246,3980
RMNH.INS.958265,3980
RMNH.INS.958583,14163
RMNH.INS.958770,15940
RMNH.INS.958774,15940
ZMA.INS.1269530,15940
ZMA.INS.1269532,15940
ZMA.INS.1269536,15940
RMNH.INS.958785,10439
ZMA.INS.1266645,10439
ZMA.INS.1266649,10439
ZMA.INS.1266657,10439
ZMA.INS.1266733,10439
ZMA.INS.1266750,10439
ZMA.INS.1266751,10439
ZMA.INS.1266764,10439
RMNH.INS.959763,14424
RMNH.INS.964457,12503
RMNH.INS.964458,12503
RMNH.INS.964536,12503
RMNH.INS.964539,12503
RMNH.INS.964557,12503
RMNH.INS.964564,12503
RMNH.INS.964578,12503
RMNH.INS.964583,12503
RMNH.INS.964585,12503
RMNH.INS.964586,12503
RMNH.INS.964828,26569
RMNH.INS.964892,26569
RMNH.INS.964926,26569
RMNH.INS.964936,26569
RMNH.INS.964975,26569
RMNH.INS.964978,26569
RMNH.INS.964983,26569
ZMA.INS.1260608,26569
ZMA.INS.1260610,26569
ZMA.INS.1260614,26569
RMNH.INS.965232,8143
RMNH.INS.965238,8143
RMNH.INS.965241,8143
RMNH.INS.965249,8143
RMNH.INS.965280,8143
RMNH.INS.965287,8143
RMNH.INS.965300,8143
RMNH.INS.965305,8143
RMNH.INS.965312,8143
RMNH.INS.965319,8143
RMNH.INS.966491,19837
RMNH.INS.966500,19837
RMNH.INS.966603,19837
RMNH.INS.966605,19837
ZMA.INS.1269847,19837
ZMA.INS.1269861,19837
ZMA.INS.1269865,19837
ZMA.INS.1269874,19837
ZMA.INS.1270082,19837
ZMA.INS.1270106,19837
RMNH.INS.966693,14203
RMNH.INS.966695,14203
RMNH.INS.966700,14203
RMNH.INS.967227,14203
RMNH.INS.967626,6451
RMNH.INS.967694,16321
RMNH.INS.967715,2584
RMNH.INS.967718,2584
ZMA.INS.909542,2584
RMNH.INS.967725,340
RMNH.INS.967749,340
ZMA.INS.909717,340
ZMA.INS.909720,340
RMNH.INS.967738,11845
RMNH.INS.967771,20777
ZMA.INS.901016,20777
ZMA.INS.904639,20777
ZMA.INS.904645,20777
RMNH.INS.967804,4295
RMNH.INS.967842,4295
RMNH.INS.967825,800
ZMA.INS.901184,800
ZMA.INS.905092,800
RMNH.INS.967838,11419
RMNH.INS.967889,10141
ZMA.INS.904414,10141
ZMA.INS.904415,10141
RMNH.INS.972672,14205
RMNH.INS.972716,14205
RMNH.INS.972734,14205
RMNH.INS.972694,14204
RMNH.INS.972711,14201
RMNH.INS.972733,14207
RMNH.INS.973142,13518
RMNH.INS.973161,13518
RMNH.INS.973168,13518
RMNH.INS.973170,13519
RMNH.INS.973184,13519
RMNH.INS.973190,13519
RMNH.INS.978132,14157
RMNH.INS.978252,10648
RMNH.INS.978261,10648
RMNH.INS.978263,10648
RMNH.INS.978267,10648
RMNH.INS.978268,10648
RMNH.INS.978269,10648
RMNH.INS.978278,10648
ZMA.INS.1380201,10648
RMNH.INS.978279,10647
ZMA.INS.1380232,10647
RMNH.INS.978671,5887
RMNH.INS.978687,5887
RMNH.INS.978688,5887
RMNH.INS.978693,5887
RMNH.INS.978712,5887
RMNH.INS.978718,5887
RMNH.INS.979555,21135
ZMA.INS.1221672,21135
RMNH.INS.980810,1554
RMNH.INS.980825,1554
RMNH.INS.980866,1554
RMNH.INS.980908,1554
RMNH.INS.980923,1554
RMNH.INS.980928,1554
RMNH.INS.980932,1554
RMNH.INS.981775,10486
RMNH.INS.983417,15126
RMNH.INS.983420,15126
RMNH.INS.983421,15126
RMNH.INS.983426,15126
RMNH.INS.983438,15126
RMNH.INS.983479,15126
RMNH.INS.983482,15126
RMNH.INS.983486,15126
RMNH.INS.983495,15126
RMNH.INS.983585,13511
RMNH.INS.983598,13511
RMNH.INS.983626,1553
RMNH.INS.983646,1553
RMNH.INS.983669,1553
RMNH.INS.JVT.4056,15895
RMNH.INS.UT.100,4348
RMNH.INS.UT.1594,4348
RMNH.INS.UT.1035,22250
RMNH.INS.UT.1037,7642
RMNH.INS.UT.1038,7642
RMNH.INS.UT.1041,17595
RMNH.INS.UT.460,17595
RMNH.INS.UT.464,17595
RMNH.INS.UT.469,17595
RMNH.INS.UT.1045,7641
RMNH.INS.UT.175,7641
RMNH.INS.UT.176,7641
RMNH.INS.UT.177,7641
RMNH.INS.UT.1047,1171
RMNH.INS.UT.1052,29482
RMNH.INS.UT.1520,29482
RMNH.INS.UT.1521,29482
RMNH.INS.UT.1522,29482
RMNH.INS.UT.1523,29482
RMNH.INS.UT.1524,29482
RMNH.INS.UT.1529,29482
RMNH.INS.UT.1534,29482
RMNH.INS.UT.1536,29482
RMNH.INS.UT.1537,29482
RMNH.INS.UT.1061,18918
RMNH.INS.UT.1066,7644
RMNH.INS.UT.1552,7644
RMNH.INS.UT.1067,4650
RMNH.INS.UT.168,4650
RMNH.INS.UT.169,4650
RMNH.INS.UT.171,4650
RMNH.INS.UT.1072,7307
RMNH.INS.UT.165,7307
RMNH.INS.UT.1084,24972
RMNH.INS.UT.1560,24972
RMNH.INS.UT.328,24972
RMNH.INS.UT.109,8597
RMNH.INS.UT.111,8597
RMNH.INS.UT.112,8597
RMNH.INS.UT.1591,8597
RMNH.INS.UT.1123,24784
RMNH.INS.UT.1142,8733
RMNH.INS.UT.1747,8733
RMNH.INS.UT.1756,8733
RMNH.INS.UT.1757,8733
RMNH.INS.UT.1770,8733
RMNH.INS.UT.1787,8733
RMNH.INS.UT.1822,8733
RMNH.INS.UT.1824,8733
ZMA.INS.917412,8733
ZMA.INS.917424,8733
RMNH.INS.UT.116,3224
RMNH.INS.UT.117,3224
RMNH.INS.UT.118,3224
RMNH.INS.UT.1562,3224
RMNH.INS.UT.132,30241
RMNH.INS.UT.133,30241
RMNH.INS.UT.1559,30241
RMNH.INS.UT.1578,30241
RMNH.INS.UT.134,20673
RMNH.INS.UT.135,20673
RMNH.INS.UT.136,20673
RMNH.INS.UT.137,20673
RMNH.INS.UT.138,20673
RMNH.INS.UT.139,20673
RMNH.INS.UT.140,20673
RMNH.INS.UT.141,20673
RMNH.INS.UT.1500,21543
RMNH.INS.UT.1501,21543
RMNH.INS.UT.358,21543
RMNH.INS.UT.360,21543
RMNH.INS.UT.361,21543
RMNH.INS.UT.362,21543
RMNH.INS.UT.1508,13940
RMNH.INS.UT.455,13940
RMNH.INS.UT.457,13940
RMNH.INS.UT.458,13940
RMNH.INS.UT.459,13940
RMNH.INS.UT.1557,1547
RMNH.INS.UT.1570,12771
RMNH.INS.UT.1572,29609
RMNH.INS.UT.472,29609
RMNH.INS.UT.473,29609
RMNH.INS.UT.474,29609
RMNH.INS.UT.475,29609
RMNH.INS.UT.1588,29907
RMNH.INS.UT.1589,29907
RMNH.INS.UT.84,29907
RMNH.INS.UT.85,29907
RMNH.INS.UT.1590,29908
RMNH.INS.UT.86,29908
RMNH.INS.UT.1597,4344
RMNH.INS.UT.1599,4344
RMNH.INS.UT.1600,4347
RMNH.INS.UT.1606,10184
RMNH.INS.UT.1607,10184
RMNH.INS.UT.1608,10184
RMNH.INS.UT.3,10184
RMNH.INS.UT.4,10184
ZMA.INS.915778,10184
ZMA.INS.915779,10184
ZMA.INS.915780,10184
ZMA.INS.915781,10184
RMNH.INS.UT.1653,16516
RMNH.INS.UT.1678,16516
RMNH.INS.UT.1665,16522
RMNH.INS.UT.1669,16522
ZMA.INS.924268,16522
RMNH.INS.UT.1674,24086
RMNH.INS.UT.1682,24086
RMNH.INS.UT.1683,24086
RMNH.INS.UT.1684,24086
RMNH.INS.UT.1685,14293
RMNH.INS.UT.1689,14293
RMNH.INS.UT.1686,13091
RMNH.INS.UT.1687,14304
RMNH.INS.UT.1690,12051
RMNH.INS.UT.1691,12023
RMNH.INS.UT.1693,11113
RMNH.INS.UT.1694,11113
ZMA.INS.924210,11113
RMNH.INS.UT.1704,1323
RMNH.INS.UT.951,1323
RMNH.INS.UT.952,1323
RMNH.INS.UT.1721,27952
RMNH.INS.UT.953,27952
RMNH.INS.UT.954,27952
RMNH.INS.UT.180,4643
RMNH.INS.UT.213,7842
RMNH.INS.UT.214,7842
RMNH.INS.UT.215,7842
RMNH.INS.UT.216,7842
RMNH.INS.UT.217,7842
RMNH.INS.UT.218,7842
RMNH.INS.UT.219,7842
RMNH.INS.UT.22,24624
RMNH.INS.UT.23,24624
RMNH.INS.UT.221,13884
RMNH.INS.UT.222,13884
RMNH.INS.UT.223,13884
RMNH.INS.UT.224,13884
RMNH.INS.UT.225,13884
RMNH.INS.UT.226,13884
RMNH.INS.UT.227,13884
RMNH.INS.UT.228,17587
RMNH.INS.UT.229,17587
RMNH.INS.UT.230,17587
RMNH.INS.UT.231,17587
RMNH.INS.UT.232,17587
RMNH.INS.UT.233,17587
RMNH.INS.UT.234,17587
RMNH.INS.UT.235,17587
RMNH.INS.UT.236,17587
RMNH.INS.UT.727,17587
RMNH.INS.UT.238,16155
RMNH.INS.UT.239,16155
RMNH.INS.UT.241,16155
RMNH.INS.UT.242,16155
RMNH.INS.UT.245,16155
RMNH.INS.UT.247,16155
RMNH.INS.UT.249,16155
RMNH.INS.UT.251,16155
RMNH.INS.UT.252,16155
RMNH.INS.UT.255,16155
RMNH.INS.UT.263,20438
RMNH.INS.UT.658,20438
RMNH.INS.UT.716,20438
RMNH.INS.UT.316,8246
RMNH.INS.UT.321,16147
RMNH.INS.UT.392,20430
RMNH.INS.UT.420,1546
RMNH.INS.UT.421,1546
RMNH.INS.UT.422,1546
RMNH.INS.UT.423,1546
RMNH.INS.UT.424,1546
RMNH.INS.UT.425,1546
RMNH.INS.UT.449,12323
RMNH.INS.UT.450,12323
RMNH.INS.UT.451,12323
RMNH.INS.UT.452,12323
RMNH.INS.UT.453,12323
RMNH.INS.UT.476,29608
RMNH.INS.UT.485,13963
RMNH.INS.UT.486,13963
RMNH.INS.UT.492,468
RMNH.INS.UT.616,20435
RMNH.INS.UT.639,20435
RMNH.INS.UT.649,20435
RMNH.INS.UT.746,20435
RMNH.INS.UT.659,20437
RMNH.INS.UT.780,20437
RMNH.INS.UT.782,20437
RMNH.INS.UT.817,5622
RMNH.INS.UT.818,5622
RMNH.INS.UT.819,5622
RMNH.INS.UT.820,5622
RMNH.INS.UT.821,5622
RMNH.INS.UT.822,5622
RMNH.INS.UT.833,14493
RMNH.INS.UT.834,14493
RMNH.INS.UT.837,19991
RMNH.INS.UT.838,19991
RMNH.INS.UT.839,19991
RMNH.INS.UT.840,19991
ZMA.INS.924220,19991
RMNH.INS.UT.841,22045
RMNH.INS.UT.842,22045
RMNH.INS.UT.844,12368
RMNH.INS.UT.845,12368
RMNH.INS.UT.849,12368
RMNH.INS.UT.855,12368
RMNH.INS.UT.856,12368
RMNH.INS.UT.854,12370
RMNH.INS.UT.876,19246
RMNH.INS.UT.877,19246
RMNH.INS.UT.879,2056
RMNH.INS.UT.880,2056
RMNH.INS.UT.900,8233
ZMA.INS.917509,8233
ZMA.INS.917510,8233
ZMA.INS.917526,8233
ZMA.INS.917533,8233
ZMA.INS.917565,8233
ZMA.INS.917591,8233
ZMA.INS.917616,8233
ZMA.INS.917628,8233
ZMA.INS.917633,8233
ZMA.INS.917652,8233
RMNH.INS.UT.95,4345
RMNH.MAM.10906,25145
RMNH.MAM.45977,25145
ZMA.MAM.25284.b,25145
RMNH.MAM.10907,3727
RMNH.MAM.12146.a,3727
RMNH.MAM.12147.b,3727
RMNH.MAM.27449.a,3727
RMNH.MAM.29116,3727
RMNH.MAM.52774.a,3727
RMNH.MAM.52774.b,3727
ZMA.MAM.25275.a,3727
ZMA.MAM.25275.b,3727
RMNH.MAM.10909.a,25878
RMNH.MAM.11406.a,25878
RMNH.MAM.20912.b,25878
RMNH.MAM.11450,17793
RMNH.MAM.26120,17793
RMNH.MAM.60000.a,17793
RMNH.MAM.60000.b,17793
RMNH.MAM.60000.c,17793
RMNH.MAM.60000.d,17793
RMNH.MAM.9404,17793
ZMA.MAM.2721,17793
RMNH.MAM.11522.b,18665
RMNH.MAM.15776.a,18665
RMNH.MAM.15777.b,18665
RMNH.MAM.593.a,18665
RMNH.MAM.60501,18665
ZMA.MAM.17506.b,18665
ZMA.MAM.17509.a,18665
ZMA.MAM.17523.a,18665
ZMA.MAM.17525.a,18665
RMNH.MAM.11814,11169
ZMA.MAM.10454,11169
RMNH.MAM.12597,29496
RMNH.MAM.18132,29496
RMNH.MAM.1860,29496
RMNH.MAM.38328,29496
RMNH.MAM.5868,29496
RMNH.MAM.60410,29496
RMNH.VER.P.10319,29496
ZMA.MAM.14595,29496
ZMA.MAM.20900,29496
ZMA.MAM.2721,29496
RMNH.MAM.12810,19745
RMNH.MAM.25102.a,19745
RMNH.MAM.27417.b,19745
RMNH.MAM.30777,19745
RMNH.MAM.3692.b,19745
RMNH.MAM.3693.b,19745
RMNH.MAM.52754.b,19745
ZMA.MAM.24604,19745
ZMA.MAM.5826,19745
RMNH.MAM.13069.b,7908
RMNH.MAM.1374.b,7908
RMNH.MAM.41193.a,7908
RMNH.MAM.50905.A,7908
