synonym_id,species_id,synonym_name,identification_reference
1655,12203,Forelia curvipalpis,"Viets, 1930"
1656,12207,Formica lusatica,"Seifert, 1997"
1657,12212,Formica transkaucasica,"Nasonov, 1889"
1658,12221,Damaeolus ornatus,"Mihelcic, 1956"
1659,12221,Fosseremus quadripertitus,"Grandjean, 1965"
1660,12245,Freraea albipennis,"Zetterstedt, 1838"
1661,12245,Freraea denudata,"Zetterstedt, 1844"
1662,12246,Dermaleichus anatinus,"Koch, 1844"
1663,12277,Fuscozetes rotundatus,"Willmann, 1930"
1664,12277,Galumna slossonae,"Banks, 1906"
1665,12278,Gabrius subnigritulus,"Reitter, 1909"
1666,12282,Gabrius pennatus,"Sharp, 1910"
1667,12294,Dimorphus urogalli,"Nörner, 1883"
1668,12294,Pterolichus urogalli,"Nörner, 1883"
1669,12297,Androlaelaps consisus,"Womersley, 1956"
1670,12297,Hypoaspis aculeifer,"Canestrini, 1884"
1671,12297,Laelaps aculeifer,"Canestrini, 1884"
1672,12298,Hypoaspis angustiscutatus,"Willmann, 1951"
1673,12298,Hypoaspis elongata,"Hirschmann, 1969"
1674,12299,Gaeolaelaps brevipilus,"Hirschmann, 1969"
1675,12299,Laelaps elegantulus,"Berlese, 1904"
1676,12300,Hypoaspis nolli,"Karg, 1962"
1677,12301,Hypoaspis praesternalis,"Willmann, 1949"
1678,12302,Hypoaspis similisetae,"Karg, 1965"
1679,12308,Myriochele oculata,"Zachs, 1923"
1680,12316,Neogalerucella calmariensis,"Linnaeus, 1767"
1681,12318,Neogalerucella lineola,"Fabricius, 1781"
1682,12319,Galerucella aquatica,"Geoffroy, 1785"
1683,12320,Neogalerucella pusilla,"Duftschmid, 1825"
1684,12321,Neogalerucella tenella,"Linnaeus, 1760"
1685,12332,Digamasellus shealsi,"Costa, 1962"
1686,12332,Digamaselus circuliformis,"Leitner, 1946"
1687,12332,Gamasellodes major,"Athias-Henroit, 1961"
1688,12332,Gamasellus americanus,"Garman, 1948"
1689,12332,Gamasellus bicolor,"Berlese, 1918"
1690,12332,Leioseius bicolor,"Berlese, 1918"
1691,12333,Arctoseius insignis,"Hirschmann, 1963"
1692,12335,Eugamasus spiniger,"Trägårdh, 1910"
1693,12335,Gamasoides spinipes,"Koch, 1837"
1694,12335,Gamasus spinipes,"Koch, 1837"
1695,12335,Parasitus lunarisimilis,"Schweizer, 1961"
1696,12336,Cyrtolaelaps aurantiacus,"Berlese, 1903"
1697,12336,Metaparasitus soboles,"Oudemans & Voigts, 1904"
1698,12337,Sejus excisus,"Koch, 1879"
1699,12368,Gasterophilus equi,"Clark, 1797"
1700,12369,Gasterophilus salutaris,"Clark, 1815"
1701,12369,Gasterophilus salutiferus,"Clark, 1816"
1702,12369,Gasterophilus veterinus,"Clark, 1797"
1703,12373,Foenus pedemontanum,"Tournier, 1877"
1704,12373,Gasteruption pedemontanum,"Tournier, 1877"
1705,12436,Gamasus longispinosus,"Kramer, 1876"
1706,12436,Macrocheles castaneus,"Hull, 1925"
1707,12437,Holostaspis mandibularis,"Berlese, 1904"
1708,12437,Macrocheles minimus,"Hull, 1918"
1709,12484,Zoothera sibirica,"Pallas, 1776"
1710,12497,Geophilus insculptus,"Attems, 1895"
1711,12500,Geophilus longicornis,"Leach, 1815"
1712,12500,Necrophlaeophagus flavus,"De Geer, 1778"
1713,12510,Anoplotrupes stercorosus,"Scriba, 1791"
1714,12511,Geotrupes vernalis,"Schneider, 1898"
1715,12511,Trypocopris vernalis,"Linnaeus, 1758"
1716,12513,Germaria sabulosa,"Van der Wulp, 1869"
1717,12530,Modiolus adriaticus,"Lamarck, 1819"
1718,12550,Dugesia tigrina,"Girard, 1850"
1719,12551,Giraudiella incurvans,"Nijveldt, 1953"
1720,12557,Molorchus umbellatarum,"Schreber, 1759"
1721,12561,Protalges attenuatus,"Buchholz, 1869"
1722,12574,Archanara algae,"Esper, 1789"
1723,12575,Archanara sparganii,"Esper, 1790"
1724,12580,Globicornis marginata,"Paykull, 1798"
1725,12599,Glossosoma conformis,"Neboiss, 1963"
1726,12602,Glycera capitata,"Ørsted, 1843"
1727,12610,Acarus domesticus,"De Geer, 1778"
1728,12648,Protapanteles aliphera,"Nixon, 1973"
1729,12649,Protapanteles callidus,"Haliday, 1834"
1730,12650,Protapanteles compressiventris,"Muesebeck, 1921"
1731,12651,Protapanteles fulvipes,"Haliday, 1834"
1732,12652,Protapanteles inclusus,"Ratzeburg, 1844"
1733,12653,Protapanteles luciana,"Nixon, 1973"
1734,12654,Protapanteles majalis,"Wesmael, 1837"
1735,12655,Protapanteles mygdonia,"Nixon, 1973"
1736,12656,Protapanteles octonarius,"Ratzeburg, 1852"
1737,12657,Protapanteles pallipes,"Reinhard, 1880"
1738,12658,Protapanteles pinicola,"Lyle, 1917"
1739,12659,Protapanteles porthetriae,"Muesebeck, 1928"
1740,12660,Protapanteles salepus,"Papp, 1983"
1741,12661,Protapanteles vitripennis,"Curtis, 1830"
1742,12668,Glyptotendipes staegeri,"Kruseman, 1933"
1743,12670,Glyptotendipes gracilis,"Kieffer, 1918"
1744,12670,Glyptotendipes gripekoveni,"Kieffer, 1913"
1745,12672,Glyptotendipes pallipes,"Kruseman, 1933"
1746,12673,Glyptotendipes imbecillis,"Walker, 1856"
1747,12673,Glyptotendipes severini,"Goetghebuer, 1923"
1748,12677,Glyptotendipes alobulatus,"Kruseman, 1933"
1749,12677,Glyptotendipes flavipes,"Kruseman, 1933"
1750,12677,Glyptotendipes niveipennis,"Fabricius, 1805"
1751,12679,Glyptotendipes mancunianus,"Edwards, 1929"
1752,12684,Gnaptogenys striatula,"Mayr, 1884"
1753,12702,Gnathocerus maxillosus,"Fabricius, 1801"
1754,12703,Gnophomyia tripudians,"Bergroth, 1891"
1755,12722,Ferminia fusca,"Oudemans, 1902"
1756,12722,Glycyphagus fuscus,"Oudemans, 1902"
1757,12729,Gonatium corallipes,"Cambridge, 1875"
1758,12761,Gonia fasciata,"Robineau-Desvoidy, 1830"
1759,12763,Gonadella bobretzkii,"Annekova, 1929"
1760,12763,Goniadella bobretzkii,"Annenkova, 1929"
1761,12778,Gonioctena rufipes,"De Geer, 1775"
1762,12798,Gonomyia incisurata,"Tonnoir, 1920"
1763,12814,Eriococcus spuria,"Modeer, 1778"
1764,12824,Dermaleichus porzanae,"Canestrini, 1878"
1765,12824,Thecartha porzanae,"Canestrini, 1878"
1766,12825,Amblyseius graminis,"Chant, 1956"
1767,12825,Typhlodromips graminis,"Chant, 1956"
1768,12842,Graphocephala coccinae,"Forster, 1771"
1769,12861,Graphomya minor,"Robineau-Desvoidy, 1830"
1770,12861,Graphomya picta,"Zetterstedt, 1855"
1771,12867,Graptodytes concinnus,"Stephens, 1835"
1772,12872,Alophus triguttatus,"Fabricius, 1775"
1773,12882,Anthropoides virgo,"Linnaeus, 1758"
1774,12898,Gustavia sol,"Kramer, 1879"
1775,12906,Gymnaetron erinaceum,"Bedel, 1885"
1776,12911,Gymnocephalus cernua,"Linnaeus, 1758"
1777,12914,Gymnochiromyia minima,"Becker, 1904"
1778,24348,Hyletastes missouriensis,"Ewing, 1909"
1779,24348,Pseudoparasitus austriaca,"Sellnick, 1935"
1780,12922,Hypoaspis austriacus,"Sellnick, 1935"
1781,12922,Laelaspis austriacus,"Sellnick, 1935"
1782,12923,Laelaps myrmecophila,"Berlese, 1892"
1783,12928,Scoliocentra amplicornis,"Czerny, 1924"
1784,12935,Gymnoptera genalis,"Schmitz, 1927"
1785,12935,Gymnoptera genitalis,"Schmitz, 1927"
1786,12936,Hercostomus aerosus,"Fallén, 1823"
1787,12937,Hercostomus angustifrons,"Staeger, 1842"
1788,12938,Hercostomus assimilis,"Staeger, 1842"
1789,12939,Hercostomus blankaartensis,"Pollet, 1990"
1790,12940,Hercostomus brevicornis,"Staeger, 1842"
1791,12940,Hercostomus obscuripennis,"Zetterstedt, 1843"
1792,12941,Hercostomus celer,"Meigen, 1824"
1793,12942,Hercostomus cupreus,"Fallén, 1823"
1794,12943,Hercostomus metallicus,"Stannius, 1831"
1795,12944,Hercostomus silvestris,"Pollet, 1990"
1796,12947,Gymnosoma intermedium,"Loew, 1869"
1797,13003,Gyrophaena angustata,"Stephens, 1832"
1798,13014,Dibrachys boucheanus,"Ratzeburg, 1844"
1799,13014,Dibrachys muscarum,"Hartig, 1838"
1800,13070,Anobium confusum,"Kraatz, 1881"
1801,13071,Anobium denticolle,"Creutzer, 1796"
1802,13092,Haematobosca ferox,"Robineau-Desvoidy, 1830"
1803,13092,Haematobosca melanogaster,"Wiedemann, 1824"
1804,13095,Haematoloma dorsata,"Ahrens, 1812"
1805,13109,Haemogamasus horridus,"Berlese, 1920"
1806,13112,Haemogamasus michaeli,"Oudemans, 1903"
1807,13113,Eulaelaps pontiger,"Berlese, 1904"
1808,13113,Haemogamasus oudemansi,"Hirst, 1914"
1809,13113,Laelaps pontiger,"Berlese, 1904"
1810,13120,Liacarus auritus,"Nordenskiöld, 1901"
1811,13120,Liacarus pterotus,"Coggi, 1900"
1812,13139,Halecium lankesteri,"Bourne, 1890"
1813,13144,Halectinosoma propinquum,"Scott & Scott, 1896"
1814,13172,Halictus eurygnathus,"Blüthgen, 1931"
1815,13173,Halictus perkinsi,"Blüthgen, 1926"
1816,13205,Haliplus wehnckei,"Gerhardt, 1877"
1817,13208,Halisarca dujardini,"Johnston, 1842"
1818,13213,Halobrecta puncticeps,"Thomson, 1852"
1819,13224,Saprogamasellus communis,"Gotz, 1952"
1820,13231,Haltichella armata,"Panzer, 1801"
1821,13259,Haplodiplosis equestris,"Wagner, 1871"
1822,13271,Stigmatogaster subterranea,"Shaw, 1794"
1823,13271,Stigmatogaster subterraneus,"Shaw, 1789"
1824,13273,Haplophthalmus mengei,"Zaddach, 1844"
1825,13275,Rhynchites caeruleus,"De Geer, 1775"
1826,13309,Harmandia cavernosa,"Rübsaamen, 1899"
1827,13310,Harmandia globuli,"Rübsaamen, 1889"
1828,13311,Harmandia loewii,"Rübsaamen, 1892"
1829,13311,Harmandiola loewii,"Rübsaamen, 1892"
1830,13319,Harmothoe longisetis,"Grube, 1863"
1831,13322,Harnischia pseudosimplex,"Goetghebuer, 1923"
1832,13336,Pseudoophonus calceatus,"Duftschmid, 1812"
1833,13341,Pseudoophonus griseus,"Panzer, 1796"
1834,13354,Pseudoophonus rufipes,"De Geer, 1774"
1835,13376,Hartigiola faginea,"Kieffer, 1909"
1836,13376,Hartigiola piligera,"Loew, 1850"
1837,13376,Oligotrophus fagineus,"Kieffer, 1909"
1838,13387,Hebecnema affinis,"Malloch, 1921"
1839,13396,Nereis diversicolor,"Müller, 1776"
1840,13403,Hedychridium roseum,"Trautmann & Trautmann, 1919"
1841,13409,Hedychrum nobile,"Linsenmaier, 1959"
1842,13422,Semisalsa stagnorum,"Gmelin, 1791"
1843,13442,Helina quadrimaculata,"Fallén, 1823"
1844,13444,Helina vanderwulpi,"Schnabl, 1888"
1845,13445,Helina anceps,"Zetterstedt, 1838"
1846,13446,Helina demigrans,"Zetterstedt, 1845"
1847,13447,Helina laetifica,"Robineau-Desvoidy, 1830"
1848,13447,Helina lucorum,"Fallén, 1823"
1849,13454,Helina exsul,"Zetterstedt, 1845"
1850,13458,Helina duplaris,"Zetterstedt, 1845"
1851,13458,Helina duplicata,"Meigen, 1826"
1852,13460,Helina uliginosa,"Fallén, 1825"
1853,13461,Helina flagripes,"Rondani, 1866"
1854,13462,Helina atripes,"Meade, 1899"
1855,13468,Heliophanes flavipes,"Hahn, 1832"
1856,13480,Planorbella duryi,"Wetherby, 1879"
1857,13486,Euleioptilus carphodactyla,"Hübner, 1813"
1858,13501,Helophilus parallelus,"Harris, 1776"
1859,13518,Helophorus aquaticus,"Rey, 1885"
1860,13534,Celaena leucostigma,"Hübner, 1808"
1861,13575,Hemigrapsus penicillatus,"De Haan, 1835"
1862,13577,Scheloribates confundatus,"Sellnick, 1928"
1863,13590,Elasmus scutellaris,"Nees, 1834"
1864,13620,Heptagenia flavipennis,"Dufour, 1841"
1865,13621,Heptagenia elegans,"Curtis, 1834"
1866,13623,Heptatoma bimaculata,"Meigen, 1804"
1867,13628,Hercostomus cretifer,"Walker, 1856"
1868,13640,Hercostomus praeceps,"Loew, 1869"
1869,13648,Herina germinationis,"Rossi, 1790"
1870,13650,Heringia micans,"Van Doesburg, 1949"
1871,13651,Heringia dubium,"Lundbeck, 1916"
1872,13653,Heringia fulvimanus,"Zetterstedt, 1843"
1873,13661,Philine scabra,"Müller, 1784"
1874,13662,Angelia piceus,"Berlese, 1885"
1875,13663,Hermannia scabra,"Koch, 1879"
1876,13663,Lohammnia scabra,"Koch, 1879"
1877,13664,Nothrus scabrus,"Koch, 1879"
1878,13667,Nothrus piceus,"Koch, 1879"
1879,13672,Zanclognatha tarsipennalis,"Treitschke, 1835"
1880,13696,Heterarthrus aceris,"Kaltenbach, 1856"
1881,13712,Augyles crinitus,"Kiesenwetter, 1850"
1882,13717,Augyles hispidulus,"Kiesenwetter, 1843"
1883,13718,Augyles intermedius,"Kiesenwetter, 1843"
1884,13720,Augyles maritimus,"Guérin-Méneville, 1844"
1885,13772,Oligarces paradoxus,"Meinert, 1865"
1886,13792,Trioza chenopodii,"Reuter, 1876"
1887,13797,Hexarthrum culinaris,"Germar, 1824"
1888,13798,Hexatoma saxonum,"Loew, 1865"
1889,13801,Axonopsis romijni,"Viets, 1923"
1890,13805,Pterolichus nisi,"Canestrini, 1878"
1891,13808,Hilara argyrosoma,"Strobl, 1892"
1892,13820,Hilara pinetorum,"Zetterstedt, 1849"
1893,13825,Hilara cingulata,"Dahlbom, 1850"
1894,13826,Hilara carinthiaca,"Strobl, 1892"
1895,13853,Hilara woodi,"Collin, 1927"
1896,13865,Lumbrineris gracilis,"Ehlers, 1868"
1897,13885,Hippocampus ramulosus,"Leach, 1814"
1898,13903,Hirticomus hispidus,"Rossi, 1792"
1899,13920,Hypopus berghi,"Jensen, 1895"
1900,13921,Anoetus brevimanus,"Oudemans, 1914"
1901,13921,Lipstorpia brevimanus,"Oudemans, 1914"
1902,13924,Hypopus feronarium,"Dufour, 1839"
1903,13925,Anoetus insulare,"Oudemans, 1914"
1904,13926,Zschachia laevis,"Oudemans, 1929"
1905,13930,Anoetus phyllophorus,"Oudemans, 1905"
1906,13931,Anoetus phyllotrichus,"Berlese, 1883"
1907,13931,Glyphanoetus phyllotrichus,"Berlese, 1883"
1908,13933,Anoetus radiferum,"Scheucher, 1957"
1909,13934,Hypopus sapromyzarum,"Dufour, 1839"
1910,13941,Parholaspulus alstoni,"Evans, 1956"
1911,13946,Dinotiscus bidentulus,"Thomson, 1878"
1912,13950,Entedon fufius,"Walker, 1846"
1913,13966,Holoparamecus kunzei,"Aubé, 1843"
1914,13969,Gamasus calcaratus,"Koch, 1839"
1915,13969,Gamasus exipuliger,"Berlese, 1905"
1916,13969,Holoparasitus excipuliger,"Berlese, 1905"
1917,13970,Gamasus excisus,"Berlese, 1905"
1918,13971,Gamasus inornatus,"Berlese, 1906"
1919,13984,Holotrichia porosa,"De Goffau, 1989"
1920,14008,Homoneura interstincta,"Fallén, 1820"
1921,14027,Hoplia farinosa,"Linnaeus, 1760"
1922,14033,Osmia adunca,"Panzer, 1798"
1923,14034,Osmia anthocopoides,"Schenck, 1853"
1924,14034,Osmia caementaria,"Gerstäcker, 1869"
1925,14035,Osmia claviventris,"Thomson, 1872"
1926,14036,Osmia leucomelana,"Kirby, 1802"
1927,14036,Osmia parvula,"Dufour & Perris, 1840"
1928,14037,Osmia papaveris,"Latreille, 1799"
1929,14038,Osmia ravouxi,"Pérez, 1902"
1930,14039,Osmia tridentata,"Dufour & Perris, 1840"
1931,14040,Osmia tuberculata,"Nylander, 1848"
1932,14041,Osmia plathycera,"Gerstäcker, 1869"
1933,14041,Osmia villosa,"Schenck, 1853"
1934,14057,Hoplolabis pallens,"Loew, 1873"
1935,14061,Hoplophthiracarus vanderhammeni,"Niedbala, 1991"
1936,14061,Phthiracarus pavidus,"Berlese, 1913"
1937,14081,Parastenocaris nolli,"Kiefer, 1938"
1938,14084,Hubneria ploychaeta,"Macquart, 1849"
1939,14087,Banksinus arboreus,"Jacot, 1940"
1940,14089,Lentugula algivorans,"Michael, 1893"
1941,14089,Lentugula fusca,"Lohmann, 1894"
1942,14092,Hyadina nitida,"Macquart, 1835"
1943,14097,Hyalomma syriacum,"Koch, 1844"
1944,14105,Hybocoptus decollatus,"Simon, 1881"
1945,14108,Hybomitra bisignata,"Jaennicke, 1866"
1946,14114,Hybomitra flaviceps,"Zetterstedt, 1842"
1947,14116,Hybomitra ciureai,"Séguy, 1937"
1948,14116,Hybomitra schineri,"Lyneborg, 1959"
1949,14117,Hybomitra tuxeni,"Lyneborg, 1959"
1950,14118,Hybos vitripennis,"Meigen, 1820"
1951,14119,Hybos fumipennis,"Meigen, 1820"
1952,14120,Hybos funebris,"Meigen, 1804"
1953,14133,Hydra braueri,"Bedot, 1912"
1954,14133,Pelmatohydra braueri,Bedot
1955,14134,Pelmatohydra oligactis,"Pallas, 1766"
1956,14136,Chlorohydra viridissima,"Pallas, 1766"
1957,14145,Hydrachna uniscutata,"Thor, 1897"
1958,14148,Hydrachna leegei,"Piersig, 1897"
1959,14180,Hydrellia modesta,"Loew, 1860"
1960,14185,Hydrellia incana,"Stenhammar, 1844"
1961,14203,Hydrochus carinatus,"Germar, 1824"
1962,14208,Larus minutus,"Pallas, 1776"
1963,14211,Hydrodroma despiciens,"Besseling, 1940"
1964,14213,Hydroglyphus pusillus,"Fabricius, 1781"
1965,14215,Hydroides norvegica,"Gunnerus, 1768"
1966,14222,Hydrophoria conica,"Wiedemann, 1817"
1967,14223,Hydrophoria regens,"Meigen, 1826"
1968,14225,Hydrophoria annulata,"Pandellé, 1899"
1969,14231,Hydrophorus bisetus,"Loew, 1857"
1970,14260,Hydroporus tesselatus,"Drapiez, 1819"
1971,14263,Sterna caspia,"Pallas, 1770"
1972,14266,Hydropsyche borealis,"Martynov, 1926"
1973,14266,Hydropsyche masovica,"Malicky, 1977"
1974,14290,Pseudosmittia oxoniana,"Edwards, 1922"
1975,14291,Pseudosmittia ruttneri,"Strenzke & Thienemann, 1942"
1976,14292,Pseudosmittia virgo,"Strenzke, 1950"
1977,14295,Hydrotaea occulta,"Meigen, 1826"
1978,14296,Hydrotaea anthrax,"Meigen, 1826"
1979,14298,Hydrotaea silvicola,"Loew, 1857"
1980,14300,Hydrotaea bimaculata,"Meigen, 1826"
1981,14300,Hydrotaea ciliata,"Fabricius, 1794"
1982,14303,Hydrotaea leucostoma,"Wiedemann, 1817"
1983,14305,Hydrotaea curvipes,"Fallén, 1825"
1984,14312,Hydrotaea brevipennis,"Loew, 1857"
1985,14314,Hydrozetes terrestris,"Berlese, 1910"
1986,14315,Notaspis speciosus,"Chinaglia, 1917"
1987,14326,Hydryphantes hellichi,"Thon, 1899"
1988,14359,Hylaeus spilotus,"Förster, 1871"
1989,14368,Hylaeus gibbus,"Saunders, 1850"
1990,14372,Hylaeus bisinuatus,"Förster, 1871"
1991,14380,Hylaeus bipunctatus,"Fabricius, 1798"
1992,14396,Hylemya strigosa,"Fabricius, 1794"
1993,14398,Hylemyza laciva,"Zetterstedt, 1838"
1994,14399,Hyleorus aurifluae,"Van der Wulp, 1869"
1995,14404,Leperisinus fraxini,"Panzer, 1799"
1996,14405,Leperisinus orni,"Fuchs, 1906"
1997,14406,Hylesinus oleiperda,"Fabricius, 1792"
1998,14438,Hypera adspersa,"Fabricius, 1792"
1999,14440,Hypera kunzei,"Germar, 1822"
2000,14441,Hypera fuscocinerea,"Marsham, 1802"
2001,14456,Eteone foliosa,"Quatrefages, 1866"
2002,14459,Laelaps kochi,"Oudemans, 1936"
2003,14459,Laelaps pachypus,"Koch, 1839"
2004,14459,Tetragonyssus microti,"Ewing, 1933"
2005,14471,Hypnogyra glabra,"Gravenhorst, 1802"
2006,14471,Xantholinus angularis,"Ganglbauer, 1895"
2007,14474,Iphis astronomica,"Berlese, 1889"
2008,14476,Saprinus rubripes,"Erichson, 1834"
2009,14489,Oppia aurita,"Oudemans, 1900"
2010,14523,Hypoponera schauinslandi,"Emery, 1899"
2011,14538,Hypothenemus coffeivorus,"van der Weele, 1910"
2012,14539,Hypothenemus kuennemanni,"Reitter, 1902"
2013,14550,Ocrasa glaucinalis,"Linnaeus, 1758"
2014,14628,Mesotriton alpestris,"Laurenti, 1768"
2015,14628,Triturus alpestris,"Laurenti, 1768"
2016,14663,Idioptera fasciata,"Linnaeus, 1767"
2017,14666,Agriotella picipennis,"Bach, 1852"
2018,14667,Idotea baltica,"Pallas, 1772"
2019,14675,Acrocephalus caligatus,"Lichtenstein, 1823"
2020,14675,Hippolais caligata,"Lichtenstein, 1823"
2021,14675,Iduna caligatus,"Lichtenstein, 1823"
2022,14676,Acrocephalus rama,"Sykes, 1832"
2023,14677,Ilione aratoria,"Fabricius, 1794"
2024,14681,Apanteles suevus,"Reinhard, 1880"
2025,14696,Ilyobates subopacus,"Palm, 1935"
2026,14726,Coelotes inermis,"Koch, 1855"
2027,14726,Eurocoelotes inermis,"Koch, 1855"
2028,14729,Dimorphus forcipata,"Haller, 1882"
2029,14738,Rhynchites cupreus,"Linnaeus, 1758"
2030,14743,Iphidozercon californicus,"Chant, 1963"
2031,14743,Iphidozercon variolatus,"Ishikawa, 1969"
2032,14743,Leioseius elegans,"Bernhard, 1962"
2033,14744,Ameroseius oviforme,"Schweizer, 1949"
2034,14744,Eviphis gibbus,"Berlese, 1903"
2035,14744,Leioseius stammeri,"Bernhard, 1963"
2036,14749,Amblyseius degenerans,"Berlese, 1889"
2037,14779,Tachyusa scitula,"Erichson, 1837"
2038,14784,Ischnopsyllus simplex,"Jordan, 1942"
2039,14811,Isochnus populicola,"Silfverberg, 1977"
2040,14827,Isoneuromyia concolor,"Van der Wulp, 1874"
2041,14827,Isoneuromyia fulvipes,"Meigen, 1818"
2042,14830,Chirotonetes ignotus,"Walker, 1853"
2043,14832,Chloroperla grammatica,"Stephens, 1835"
2044,14832,Chloroperla griseipennis,"Pictet, 1841"
2045,14832,Isoperla griseipennis,"Pictet, 1841"
2046,14858,Isotomurus ciliatus,"Stach, 1947"
2047,14881,Ixodes arvicolae,"Warburton, 1926"
2048,14882,Pholeoixodes arboricola,"Schulze & Schlottke, 1930"
2049,14883,Pholeoixodes canisuga,"Johnston, 1849"
2050,14884,Ixodes pari,"Leach, 1815"
2051,14884,Scaphixodes frontalis,"Panzer, 1798"
2052,14885,Pholeoixodes hexagonus,"Leach, 1815"
2053,14886,Pholeoixodes lividus,"Koch, 1844"
2054,14887,Ixodes reduvius,"Latreille, 1804"
2055,14889,Eschatocephalus vespertilionis,"Koch, 1844"
2056,14895,Dasineura compositarum,"Kieffer, 1888"
2057,14900,Fabomyia medicaginis,"Rübsaamen, 1912"
2058,14914,Jaera albifrons,"Bocquet, 1950"
2059,14925,Janus femoratus,"Curtis, 1830"
2060,14935,Jassargus distinguendus,"Flor, 1861"
2061,14954,Alloptes modularis,"Berlese, 1895"
2062,14954,Joubertia aphyllus,"Dubinin, 1956"
2063,14965,Advena paradoxa,"Van Beneden, 1851"
2064,14968,Heptagenia fuscogrisea,"Retzius, 1783"
2065,14968,Heptagenia volitans,"Eaton, 1870"
2066,14977,Typhlodromus aberrans,"Oudemans, 1930"
2067,14977,Typhlodromus vitis,"Oudemans, 1930"
2068,14978,Typhlodromus elongatus,"Oudemans, 1930"
2069,14983,Karschomyia caulicola,"Coquillett, 1895"
2070,15013,Keroplatus winnertzi,"Landrock, 1925"
2071,15017,Kiefferia pimpinellae,"Loew, 1850"
2072,15021,Ventromma halecioides,"Alder, 1859"
2073,15026,Ameroseius lanceosetis,"Livshits & Mitrofanov, 1975"
2074,15026,Zercon pavidus,"Koch, 1839"
2075,15027,Ameroseius tauricus,"Livshits & Mitrofanov, 1975"
2076,15028,Ameroseius gilarovi,"Petrova, 1986"
2077,15028,Zercoseius gracei,"Hughes, 1948"
2078,15029,Ameroseius dubitatus,"Berlese, 1918"
2079,15029,Seiulus plumosus,"Oudemans, 1902"
2080,15029,Zercoseius macauleyi,"Hughes, 1948"
2081,15052,Sarcoptes mutans,"Robin & Lanquetin, 1859"
2082,15063,Kolenohelea fusca,"Goetghebuer, 1932"
2083,15063,Kolenohelea sharpi,"Edwards, 1929"
2084,15069,Krameria flammei,"Lönnfors, 1937"
2085,15070,Crameria lunulata,"Haller, 1878"
2086,15071,Dermaleichus lyra,"Canestrini, 1878"
2087,15071,Pterolichus major,"Canestrini, 1879"
2088,15085,Mysella bidentata,"Montagu, 1803"
2089,15088,Hypopus laevis,"Dujardin, 1849"
2090,15088,Tyroglyphus fucorum,"Oudemans, 1902"
2091,15088,Tyroglyphus laevis,"Dujardin, 1849"
2092,15099,Kybos smaragdulus,"Fallén, 1806"
2093,15102,Acalles roboris,"Curtis, 1835"
2094,15106,Glycyphagus platygaster,"Michael, 1886"
2095,15108,Labidoplax buski,"Mclntosh, 1866"
2096,15135,Laccophilus ponticus,"Shp., 1882"
2097,15142,Lachesilla livida,"Enderlein, 1903"
2098,15154,Laelaps festinus,"Koch, 1838"
2099,15154,Laelaps hilaroides,"Oudemans, 1928"
2100,15156,Acarus muris,"Ljungh, 1799"
2101,15156,Laelaps arvicola,"George, 1889"
2102,15156,Laelaps microti,"Oudemans, 1916"
2103,15173,Leucopleurus acutus,"Gray, 1828"
2104,15175,Pectinaria koreni,"Malmgren, 1866"
2105,15203,Sarcoptes cysticola,"Vizioli, 1870"
2106,15216,Lamprochromus elegans,"Meigen, 1830"
2107,15218,Lampra bauchenei,"Fairmaire, 1889"
2108,15229,Lamprops fasciata,"Sars, 1863"
2109,15231,Lamproscatella pilosigenis,"Becker, 1896"
2110,15244,Lamyctinus coeculus,"Brölemann, 1889"
2111,15245,Lamyctes fulvicornis,"Meinert, 1868"
2112,15259,Cuspidella costata,"Hincks, 1868"
2113,15279,Larinioides sclopetarius,"Clerck, 1757"
